date,cryptocurrency_unscaled,cryptocurrency_monthly,isPartial,scale,cryptocurrency
2016-01-20,40,0.0,,0.0,0.0
2016-01-21,55,0.0,,0.0,0.0
2016-01-22,0,0.0,,0.0,0.0
2016-01-23,0,0.0,,0.0,0.0
2016-01-24,0,0.0,False,0.0,0.0
2016-01-25,0,0.0,,0.0,0.0
2016-01-26,0,0.0,,0.0,0.0
2016-01-27,27,0.0,,0.0,0.0
2016-01-28,0,0.0,,0.0,0.0
2016-01-29,100,0.0,,0.0,0.0
2016-01-30,44,0.0,,0.0,0.0
2016-01-31,0,0.0,False,0.0,0.0
2016-02-01,0,0.0,,0.0,0.0
2016-02-02,33,0.0,,0.0,0.0
2016-02-03,0,0.0,,0.0,0.0
2016-02-04,96,0.0,,0.0,0.0
2016-02-05,26,0.0,,0.0,0.0
2016-02-06,0,0.0,,0.0,0.0
2016-02-07,0,0.0,False,0.0,0.0
2016-02-08,33,0.0,,0.0,0.0
2016-02-09,88,0.0,,0.0,0.0
2016-02-10,63,0.0,,0.0,0.0
2016-02-11,0,0.0,,0.0,0.0
2016-02-12,100,0.0,,0.0,0.0
2016-02-13,73,0.0,,0.0,0.0
2016-02-14,0,0.0,False,0.0,0.0
2016-02-15,0,0.0,,0.0,0.0
2016-02-16,73,0.0,,0.0,0.0
2016-02-17,0,0.0,,0.0,0.0
2016-02-18,61,0.0,,0.0,0.0
2016-02-19,45,0.0,,0.0,0.0
2016-02-20,34,0.0,,0.0,0.0
2016-02-21,78,0.0,False,0.0,0.0
2016-02-22,0,0.0,,0.0,0.0
2016-02-23,0,0.0,,0.0,0.0
2016-02-24,84,0.0,,0.0,0.0
2016-02-25,50,0.0,,0.0,0.0
2016-02-26,0,0.0,,0.0,0.0
2016-02-27,0,0.0,,0.0,0.0
2016-02-28,0,0.0,False,0.0,0.0
2016-02-29,0,0.0,,0.0,0.0
2016-03-01,0,0.0,,0.0,0.0
2016-03-02,68,0.0,,0.0,0.0
2016-03-03,0,0.0,,0.0,0.0
2016-03-04,0,0.0,,0.0,0.0
2016-03-05,0,0.0,,0.0,0.0
2016-03-06,0,0.0,False,0.0,0.0
2016-03-07,26,0.0,,0.0,0.0
2016-03-08,36,0.0,,0.0,0.0
2016-03-09,0,0.0,,0.0,0.0
2016-03-10,62,0.0,,0.0,0.0
2016-03-11,32,0.0,,0.0,0.0
2016-03-12,39,0.0,,0.0,0.0
2016-03-13,28,0.0,False,0.0,0.0
2016-03-14,0,0.0,,0.0,0.0
2016-03-15,41,0.0,,0.0,0.0
2016-03-16,83,0.0,,0.0,0.0
2016-03-17,0,0.0,,0.0,0.0
2016-03-18,30,0.0,,0.0,0.0
2016-03-19,47,0.0,,0.0,0.0
2016-03-20,0,0.0,False,0.0,0.0
2016-03-21,0,0.0,,0.0,0.0
2016-03-22,55,0.0,,0.0,0.0
2016-03-23,100,0.0,,0.0,0.0
2016-03-24,64,0.0,,0.0,0.0
2016-03-25,0,0.0,,0.0,0.0
2016-03-26,0,0.0,,0.0,0.0
2016-03-27,76,0.0,False,0.0,0.0
2016-03-28,0,0.0,,0.0,0.0
2016-03-29,21,0.0,,0.0,0.0
2016-03-30,0,0.0,,0.0,0.0
2016-03-31,27,0.0,,0.0,0.0
2016-04-01,74,0.0,,0.0,0.0
2016-04-02,100,0.0,,0.0,0.0
2016-04-03,37,0.0,False,0.0,0.0
2016-04-04,51,0.0,,0.0,0.0
2016-04-05,44,0.0,,0.0,0.0
2016-04-06,0,0.0,,0.0,0.0
2016-04-07,0,0.0,,0.0,0.0
2016-04-08,0,0.0,,0.0,0.0
2016-04-09,48,0.0,,0.0,0.0
2016-04-10,52,0.0,False,0.0,0.0
2016-04-11,69,0.0,,0.0,0.0
2016-04-12,86,0.0,,0.0,0.0
2016-04-13,39,0.0,,0.0,0.0
2016-04-14,52,0.0,,0.0,0.0
2016-04-15,75,0.0,,0.0,0.0
2016-04-16,51,0.0,,0.0,0.0
2016-04-17,0,0.0,False,0.0,0.0
2016-04-18,25,0.0,,0.0,0.0
2016-04-19,61,0.0,,0.0,0.0
2016-04-20,36,0.0,,0.0,0.0
2016-04-21,0,0.0,,0.0,0.0
2016-04-22,44,0.0,,0.0,0.0
2016-04-23,0,0.0,,0.0,0.0
2016-04-24,0,0.0,False,0.0,0.0
2016-04-25,25,0.0,,0.0,0.0
2016-04-26,0,0.0,,0.0,0.0
2016-04-27,0,0.0,,0.0,0.0
2016-04-28,0,0.0,,0.0,0.0
2016-04-29,0,0.0,,0.0,0.0
2016-04-30,60,0.0,,0.0,0.0
2016-05-01,0,0.0,False,0.0,0.0
2016-05-02,0,0.0,,0.0,0.0
2016-05-03,38,0.0,,0.0,0.0
2016-05-04,100,0.0,,0.0,0.0
2016-05-05,45,0.0,,0.0,0.0
2016-05-06,44,0.0,,0.0,0.0
2016-05-07,0,0.0,,0.0,0.0
2016-05-08,0,0.0,False,0.0,0.0
2016-05-09,0,0.0,,0.0,0.0
2016-05-10,23,0.0,,0.0,0.0
2016-05-11,99,0.0,,0.0,0.0
2016-05-12,0,0.0,,0.0,0.0
2016-05-13,26,0.0,,0.0,0.0
2016-05-14,26,0.0,,0.0,0.0
2016-05-15,72,0.0,False,0.0,0.0
2016-05-16,31,0.0,,0.0,0.0
2016-05-17,68,0.0,,0.0,0.0
2016-05-18,0,0.0,,0.0,0.0
2016-05-19,64,0.0,,0.0,0.0
2016-05-20,42,0.0,,0.0,0.0
2016-05-21,27,0.0,,0.0,0.0
2016-05-22,24,0.0,False,0.0,0.0
2016-05-23,64,0.0,,0.0,0.0
2016-05-24,0,0.0,,0.0,0.0
2016-05-25,47,0.0,,0.0,0.0
2016-05-26,34,0.0,,0.0,0.0
2016-05-27,0,0.0,,0.0,0.0
2016-05-28,26,0.0,,0.0,0.0
2016-05-29,65,0.0,False,0.0,0.0
2016-05-30,34,0.0,,0.0,0.0
2016-05-31,0,0.0,,0.0,0.0
2016-06-01,18,0.0,,0.0,0.0
2016-06-02,31,0.0,,0.0,0.0
2016-06-03,0,0.0,,0.0,0.0
2016-06-04,0,0.0,,0.0,0.0
2016-06-05,0,0.0,False,0.0,0.0
2016-06-06,0,0.0,,0.0,0.0
2016-06-07,33,0.0,,0.0,0.0
2016-06-08,51,0.0,,0.0,0.0
2016-06-09,33,0.0,,0.0,0.0
2016-06-10,29,0.0,,0.0,0.0
2016-06-11,28,0.0,,0.0,0.0
2016-06-12,49,1.0,False,0.01,0.49
2016-06-13,51,1.0,,0.01,0.51
2016-06-14,25,1.0,,0.01,0.25
2016-06-15,22,1.0,,0.01,0.22
2016-06-16,51,1.0,,0.01,0.51
2016-06-17,0,1.0,,0.01,0.0
2016-06-18,33,1.0,,0.01,0.33
2016-06-19,42,1.0,False,0.01,0.42
2016-06-20,21,1.0,,0.01,0.21
2016-06-21,22,1.0,,0.01,0.22
2016-06-22,71,1.0,,0.01,0.71
2016-06-23,0,1.0,,0.01,0.0
2016-06-24,38,1.0,,0.01,0.38
2016-06-25,19,1.0,,0.01,0.19
2016-06-26,100,0.0,False,0.0,0.0
2016-06-27,0,0.0,,0.0,0.0
2016-06-28,38,0.0,,0.0,0.0
2016-06-29,66,0.0,,0.0,0.0
2016-06-30,0,0.0,,0.0,0.0
2016-07-01,53,0.0,,0.0,0.0
2016-07-02,58,0.0,,0.0,0.0
2016-07-03,44,0.0,False,0.0,0.0
2016-07-04,37,0.0,,0.0,0.0
2016-07-05,43,0.0,,0.0,0.0
2016-07-06,48,0.0,,0.0,0.0
2016-07-07,42,0.0,,0.0,0.0
2016-07-08,21,0.0,,0.0,0.0
2016-07-09,0,0.0,,0.0,0.0
2016-07-10,48,0.0,False,0.0,0.0
2016-07-11,0,0.0,,0.0,0.0
2016-07-12,0,0.0,,0.0,0.0
2016-07-13,53,0.0,,0.0,0.0
2016-07-14,27,0.0,,0.0,0.0
2016-07-15,0,0.0,,0.0,0.0
2016-07-16,60,0.0,,0.0,0.0
2016-07-17,49,0.0,False,0.0,0.0
2016-07-18,0,0.0,,0.0,0.0
2016-07-19,38,0.0,,0.0,0.0
2016-07-20,0,0.0,,0.0,0.0
2016-07-21,51,0.0,,0.0,0.0
2016-07-22,0,0.0,,0.0,0.0
2016-07-23,0,0.0,,0.0,0.0
2016-07-24,0,0.0,False,0.0,0.0
2016-07-25,0,0.0,,0.0,0.0
2016-07-26,0,0.0,,0.0,0.0
2016-07-27,0,0.0,,0.0,0.0
2016-07-28,32,0.0,,0.0,0.0
2016-07-29,29,0.0,,0.0,0.0
2016-07-30,0,0.0,,0.0,0.0
2016-07-31,100,1.0,False,0.01,1.0
2016-08-01,38,1.0,,0.01,0.38
2016-08-02,0,1.0,,0.01,0.0
2016-08-03,65,1.0,,0.01,0.65
2016-08-04,38,1.0,,0.01,0.38
2016-08-05,34,1.0,,0.01,0.34
2016-08-06,38,1.0,,0.01,0.38
2016-08-07,25,0.0,False,0.0,0.0
2016-08-08,0,0.0,,0.0,0.0
2016-08-09,32,0.0,,0.0,0.0
2016-08-10,24,0.0,,0.0,0.0
2016-08-11,37,0.0,,0.0,0.0
2016-08-12,71,0.0,,0.0,0.0
2016-08-13,0,0.0,,0.0,0.0
2016-08-14,23,0.0,False,0.0,0.0
2016-08-15,19,0.0,,0.0,0.0
2016-08-16,22,0.0,,0.0,0.0
2016-08-17,100,0.0,,0.0,0.0
2016-08-18,17,0.0,,0.0,0.0
2016-08-19,0,0.0,,0.0,0.0
2016-08-20,44,0.0,,0.0,0.0
2016-08-21,23,0.0,False,0.0,0.0
2016-08-22,16,0.0,,0.0,0.0
2016-08-23,0,0.0,,0.0,0.0
2016-08-24,22,0.0,,0.0,0.0
2016-08-25,43,0.0,,0.0,0.0
2016-08-26,0,0.0,,0.0,0.0
2016-08-27,47,0.0,,0.0,0.0
2016-08-28,0,0.0,False,0.0,0.0
2016-08-29,45,0.0,,0.0,0.0
2016-08-30,38,0.0,,0.0,0.0
2016-08-31,21,0.0,,0.0,0.0
2016-09-01,34,0.0,,0.0,0.0
2016-09-02,22,0.0,,0.0,0.0
2016-09-03,49,0.0,,0.0,0.0
2016-09-04,43,0.0,False,0.0,0.0
2016-09-05,39,0.0,,0.0,0.0
2016-09-06,100,0.0,,0.0,0.0
2016-09-07,0,0.0,,0.0,0.0
2016-09-08,41,0.0,,0.0,0.0
2016-09-09,23,0.0,,0.0,0.0
2016-09-10,75,0.0,,0.0,0.0
2016-09-11,39,0.0,False,0.0,0.0
2016-09-12,20,0.0,,0.0,0.0
2016-09-13,60,0.0,,0.0,0.0
2016-09-14,36,0.0,,0.0,0.0
2016-09-15,45,0.0,,0.0,0.0
2016-09-16,0,0.0,,0.0,0.0
2016-09-17,87,0.0,,0.0,0.0
2016-09-18,34,0.0,False,0.0,0.0
2016-09-19,48,0.0,,0.0,0.0
2016-09-20,32,0.0,,0.0,0.0
2016-09-21,26,0.0,,0.0,0.0
2016-09-22,41,0.0,,0.0,0.0
2016-09-23,32,0.0,,0.0,0.0
2016-09-24,53,0.0,,0.0,0.0
2016-09-25,34,0.0,False,0.0,0.0
2016-09-26,0,0.0,,0.0,0.0
2016-09-27,22,0.0,,0.0,0.0
2016-09-28,40,0.0,,0.0,0.0
2016-09-29,52,0.0,,0.0,0.0
2016-09-30,82,0.0,,0.0,0.0
2016-10-01,0,0.0,,0.0,0.0
2016-10-02,25,0.0,False,0.0,0.0
2016-10-03,0,0.0,,0.0,0.0
2016-10-04,22,0.0,,0.0,0.0
2016-10-05,32,0.0,,0.0,0.0
2016-10-06,0,0.0,,0.0,0.0
2016-10-07,25,0.0,,0.0,0.0
2016-10-08,0,0.0,,0.0,0.0
2016-10-09,56,0.0,False,0.0,0.0
2016-10-10,22,0.0,,0.0,0.0
2016-10-11,29,0.0,,0.0,0.0
2016-10-12,23,0.0,,0.0,0.0
2016-10-13,68,0.0,,0.0,0.0
2016-10-14,37,0.0,,0.0,0.0
2016-10-15,0,0.0,,0.0,0.0
2016-10-16,72,0.0,False,0.0,0.0
2016-10-17,33,0.0,,0.0,0.0
2016-10-18,38,0.0,,0.0,0.0
2016-10-19,46,0.0,,0.0,0.0
2016-10-20,48,0.0,,0.0,0.0
2016-10-21,26,0.0,,0.0,0.0
2016-10-22,24,0.0,,0.0,0.0
2016-10-23,0,0.0,False,0.0,0.0
2016-10-24,64,0.0,,0.0,0.0
2016-10-25,0,0.0,,0.0,0.0
2016-10-26,0,0.0,,0.0,0.0
2016-10-27,0,0.0,,0.0,0.0
2016-10-28,0,0.0,,0.0,0.0
2016-10-29,100,0.0,,0.0,0.0
2016-10-30,35,0.0,False,0.0,0.0
2016-10-31,19,0.0,,0.0,0.0
2016-11-01,26,0.0,,0.0,0.0
2016-11-02,71,0.0,,0.0,0.0
2016-11-03,47,0.0,,0.0,0.0
2016-11-04,20,0.0,,0.0,0.0
2016-11-05,50,0.0,,0.0,0.0
2016-11-06,0,0.0,False,0.0,0.0
2016-11-07,54,0.0,,0.0,0.0
2016-11-08,0,0.0,,0.0,0.0
2016-11-09,23,0.0,,0.0,0.0
2016-11-10,0,0.0,,0.0,0.0
2016-11-11,62,0.0,,0.0,0.0
2016-11-12,100,0.0,,0.0,0.0
2016-11-13,0,0.0,False,0.0,0.0
2016-11-14,0,0.0,,0.0,0.0
2016-11-15,36,0.0,,0.0,0.0
2016-11-16,59,0.0,,0.0,0.0
2016-11-17,53,0.0,,0.0,0.0
2016-11-18,51,0.0,,0.0,0.0
2016-11-19,28,0.0,,0.0,0.0
2016-11-20,61,0.0,False,0.0,0.0
2016-11-21,22,0.0,,0.0,0.0
2016-11-22,34,0.0,,0.0,0.0
2016-11-23,40,0.0,,0.0,0.0
2016-11-24,0,0.0,,0.0,0.0
2016-11-25,74,0.0,,0.0,0.0
2016-11-26,44,0.0,,0.0,0.0
2016-11-27,21,0.0,False,0.0,0.0
2016-11-28,21,0.0,,0.0,0.0
2016-11-29,32,0.0,,0.0,0.0
2016-11-30,32,0.0,,0.0,0.0
2016-12-01,26,0.0,,0.0,0.0
2016-12-02,68,0.0,,0.0,0.0
2016-12-03,52,0.0,,0.0,0.0
2016-12-04,42,0.0,False,0.0,0.0
2016-12-05,37,0.0,,0.0,0.0
2016-12-06,0,0.0,,0.0,0.0
2016-12-07,54,0.0,,0.0,0.0
2016-12-08,27,0.0,,0.0,0.0
2016-12-09,45,0.0,,0.0,0.0
2016-12-10,67,0.0,,0.0,0.0
2016-12-11,49,0.0,False,0.0,0.0
2016-12-12,48,0.0,,0.0,0.0
2016-12-13,0,0.0,,0.0,0.0
2016-12-14,55,0.0,,0.0,0.0
2016-12-15,64,0.0,,0.0,0.0
2016-12-16,52,0.0,,0.0,0.0
2016-12-17,86,0.0,,0.0,0.0
2016-12-18,34,1.0,False,0.01,0.34
2016-12-19,35,1.0,,0.01,0.35000000000000003
2016-12-20,95,1.0,,0.01,0.9500000000000001
2016-12-21,43,1.0,,0.01,0.43
2016-12-22,38,1.0,,0.01,0.38
2016-12-23,100,1.0,,0.01,1.0
2016-12-24,43,1.0,,0.01,0.43
2016-12-25,70,0.0,False,0.0,0.0
2016-12-26,42,0.0,,0.0,0.0
2016-12-27,97,0.0,,0.0,0.0
2016-12-28,42,0.0,,0.0,0.0
2016-12-29,95,0.0,,0.0,0.0
2016-12-30,66,0.0,,0.0,0.0
2016-12-31,24,0.0,,0.0,0.0
2017-01-01,39,1.0,False,0.01,0.39
2017-01-02,0,1.0,,0.01,0.0
2017-01-03,93,1.0,,0.01,0.93
2017-01-04,100,1.0,,0.01,1.0
2017-01-05,61,1.0,,0.01,0.61
2017-01-06,48,1.0,,0.01,0.48
2017-01-07,42,1.0,,0.01,0.42
2017-01-08,49,1.0,False,0.01,0.49
2017-01-09,68,1.0,,0.01,0.68
2017-01-10,28,1.0,,0.01,0.28
2017-01-11,77,1.0,,0.01,0.77
2017-01-12,56,1.0,,0.01,0.56
2017-01-13,50,1.0,,0.01,0.5
2017-01-14,64,1.0,,0.01,0.64
2017-01-15,38,0.0,False,0.0,0.0
2017-01-16,29,0.0,,0.0,0.0
2017-01-17,49,0.0,,0.0,0.0
2017-01-18,65,0.0,,0.0,0.0
2017-01-19,72,0.0,,0.0,0.0
2017-01-20,38,0.0,,0.0,0.0
2017-01-21,64,0.0,,0.0,0.0
2017-01-22,0,1.0,False,0.01,0.0
2017-01-23,47,1.0,,0.01,0.47000000000000003
2017-01-24,44,1.0,,0.01,0.44
2017-01-25,55,1.0,,0.01,0.55
2017-01-26,0,1.0,,0.01,0.0
2017-01-27,68,1.0,,0.01,0.68
2017-01-28,0,1.0,,0.01,0.0
2017-01-29,52,1.0,False,0.01,0.52
2017-01-30,52,1.0,,0.01,0.52
2017-01-31,29,1.0,,0.01,0.29
2017-02-01,84,1.0,,0.01,0.84
2017-02-02,52,1.0,,0.01,0.52
2017-02-03,50,1.0,,0.01,0.5
2017-02-04,40,1.0,,0.01,0.4
2017-02-05,43,1.0,False,0.01,0.43
2017-02-06,0,1.0,,0.01,0.0
2017-02-07,89,1.0,,0.01,0.89
2017-02-08,62,1.0,,0.01,0.62
2017-02-09,28,1.0,,0.01,0.28
2017-02-10,60,1.0,,0.01,0.6
2017-02-11,58,1.0,,0.01,0.58
2017-02-12,37,1.0,False,0.01,0.37
2017-02-13,36,1.0,,0.01,0.36
2017-02-14,98,1.0,,0.01,0.98
2017-02-15,35,1.0,,0.01,0.35000000000000003
2017-02-16,39,1.0,,0.01,0.39
2017-02-17,50,1.0,,0.01,0.5
2017-02-18,38,1.0,,0.01,0.38
2017-02-19,64,1.0,False,0.01,0.64
2017-02-20,79,1.0,,0.01,0.79
2017-02-21,17,1.0,,0.01,0.17
2017-02-22,48,1.0,,0.01,0.48
2017-02-23,52,1.0,,0.01,0.52
2017-02-24,0,1.0,,0.01,0.0
2017-02-25,83,1.0,,0.01,0.8300000000000001
2017-02-26,35,1.0,False,0.01,0.35000000000000003
2017-02-27,66,1.0,,0.01,0.66
2017-02-28,100,1.0,,0.01,1.0
2017-03-01,48,1.0,,0.01,0.48
2017-03-02,42,1.0,,0.01,0.42
2017-03-03,57,1.0,,0.01,0.5700000000000001
2017-03-04,41,1.0,,0.01,0.41000000000000003
2017-03-05,46,1.0,False,0.01,0.46
2017-03-06,31,1.0,,0.01,0.31
2017-03-07,32,1.0,,0.01,0.32
2017-03-08,22,1.0,,0.01,0.22
2017-03-09,44,1.0,,0.01,0.44
2017-03-10,12,1.0,,0.01,0.12
2017-03-11,48,1.0,,0.01,0.48
2017-03-12,62,2.0,False,0.02,1.24
2017-03-13,62,2.0,,0.02,1.24
2017-03-14,55,2.0,,0.02,1.1
2017-03-15,79,2.0,,0.02,1.58
2017-03-16,100,2.0,,0.02,2.0
2017-03-17,74,2.0,,0.02,1.48
2017-03-18,96,2.0,,0.02,1.92
2017-03-19,87,2.0,False,0.02,1.74
2017-03-20,68,2.0,,0.02,1.36
2017-03-21,92,2.0,,0.02,1.84
2017-03-22,79,2.0,,0.02,1.58
2017-03-23,68,2.0,,0.02,1.36
2017-03-24,86,2.0,,0.02,1.72
2017-03-25,81,2.0,,0.02,1.62
2017-03-26,79,1.0,False,0.01,0.79
2017-03-27,50,1.0,,0.01,0.5
2017-03-28,46,1.0,,0.01,0.46
2017-03-29,68,1.0,,0.01,0.68
2017-03-30,71,1.0,,0.01,0.71
2017-03-31,87,1.0,,0.01,0.87
2017-04-01,70,1.0,,0.01,0.7000000000000001
2017-04-02,57,1.0,False,0.01,0.5700000000000001
2017-04-03,49,1.0,,0.01,0.49
2017-04-04,43,1.0,,0.01,0.43
2017-04-05,53,1.0,,0.01,0.53
2017-04-06,78,1.0,,0.01,0.78
2017-04-07,0,1.0,,0.01,0.0
2017-04-08,43,1.0,,0.01,0.43
2017-04-09,73,1.0,False,0.01,0.73
2017-04-10,61,1.0,,0.01,0.61
2017-04-11,36,1.0,,0.01,0.36
2017-04-12,52,1.0,,0.01,0.52
2017-04-13,49,1.0,,0.01,0.49
2017-04-14,30,1.0,,0.01,0.3
2017-04-15,48,1.0,,0.01,0.48
2017-04-16,58,1.0,False,0.01,0.58
2017-04-17,72,1.0,,0.01,0.72
2017-04-18,61,1.0,,0.01,0.61
2017-04-19,61,1.0,,0.01,0.61
2017-04-20,50,1.0,,0.01,0.5
2017-04-21,92,1.0,,0.01,0.92
2017-04-22,64,1.0,,0.01,0.64
2017-04-23,49,2.0,False,0.02,0.98
2017-04-24,52,2.0,,0.02,1.04
2017-04-25,58,2.0,,0.02,1.16
2017-04-26,72,2.0,,0.02,1.44
2017-04-27,59,2.0,,0.02,1.18
2017-04-28,73,2.0,,0.02,1.46
2017-04-29,69,2.0,,0.02,1.3800000000000001
2017-04-30,100,3.0,False,0.03,3.0
2017-05-01,28,3.0,,0.03,0.84
2017-05-02,22,3.0,,0.03,0.6599999999999999
2017-05-03,29,3.0,,0.03,0.87
2017-05-04,39,3.0,,0.03,1.17
2017-05-05,32,3.0,,0.03,0.96
2017-05-06,25,3.0,,0.03,0.75
2017-05-07,30,4.0,False,0.04,1.2
2017-05-08,45,4.0,,0.04,1.8
2017-05-09,39,4.0,,0.04,1.56
2017-05-10,30,4.0,,0.04,1.2
2017-05-11,39,4.0,,0.04,1.56
2017-05-12,30,4.0,,0.04,1.2
2017-05-13,19,4.0,,0.04,0.76
2017-05-14,36,4.0,False,0.04,1.44
2017-05-15,22,4.0,,0.04,0.88
2017-05-16,38,4.0,,0.04,1.52
2017-05-17,45,4.0,,0.04,1.8
2017-05-18,29,4.0,,0.04,1.16
2017-05-19,41,4.0,,0.04,1.6400000000000001
2017-05-20,49,4.0,,0.04,1.96
2017-05-21,55,9.0,False,0.09,4.95
2017-05-22,73,9.0,,0.09,6.569999999999999
2017-05-23,70,9.0,,0.09,6.3
2017-05-24,94,9.0,,0.09,8.459999999999999
2017-05-25,100,9.0,,0.09,9.0
2017-05-26,71,9.0,,0.09,6.39
2017-05-27,49,9.0,,0.09,4.41
2017-05-28,54,7.0,False,0.07,3.7800000000000002
2017-05-29,55,7.0,,0.07,3.8500000000000005
2017-05-30,59,7.0,,0.07,4.130000000000001
2017-05-31,71,7.0,,0.07,4.970000000000001
2017-06-01,48,7.0,,0.07,3.3600000000000003
2017-06-02,51,7.0,,0.07,3.5700000000000003
2017-06-03,57,7.0,,0.07,3.99
2017-06-04,59,10.0,False,0.1,5.9
2017-06-05,60,10.0,,0.1,6.0
2017-06-06,82,10.0,,0.1,8.200000000000001
2017-06-07,79,10.0,,0.1,7.9
2017-06-08,61,10.0,,0.1,6.1000000000000005
2017-06-09,63,10.0,,0.1,6.300000000000001
2017-06-10,72,10.0,,0.1,7.2
2017-06-11,80,13.0,False,0.13,10.4
2017-06-12,100,13.0,,0.13,13.0
2017-06-13,95,13.0,,0.13,12.35
2017-06-14,89,13.0,,0.13,11.57
2017-06-15,99,13.0,,0.13,12.870000000000001
2017-06-16,66,13.0,,0.13,8.58
2017-06-17,69,13.0,,0.13,8.97
2017-06-18,65,12.0,False,0.12,7.8
2017-06-19,77,12.0,,0.12,9.24
2017-06-20,81,12.0,,0.12,9.719999999999999
2017-06-21,95,12.0,,0.12,11.4
2017-06-22,91,12.0,,0.12,10.92
2017-06-23,88,12.0,,0.12,10.559999999999999
2017-06-24,68,12.0,,0.12,8.16
2017-06-25,71,11.0,False,0.11,7.81
2017-06-26,97,11.0,,0.11,10.67
2017-06-27,90,11.0,,0.11,9.9
2017-06-28,78,11.0,,0.11,8.58
2017-06-29,73,11.0,,0.11,8.03
2017-06-30,55,11.0,,0.11,6.05
2017-07-01,75,11.0,,0.11,8.25
2017-07-02,76,9.0,False,0.09,6.84
2017-07-03,76,9.0,,0.09,6.84
2017-07-04,74,9.0,,0.09,6.66
2017-07-05,80,9.0,,0.09,7.199999999999999
2017-07-06,75,9.0,,0.09,6.75
2017-07-07,79,9.0,,0.09,7.109999999999999
2017-07-08,83,9.0,,0.09,7.47
2017-07-09,68,10.0,False,0.1,6.800000000000001
2017-07-10,88,10.0,,0.1,8.8
2017-07-11,95,10.0,,0.1,9.5
2017-07-12,96,10.0,,0.1,9.600000000000001
2017-07-13,83,10.0,,0.1,8.3
2017-07-14,79,10.0,,0.1,7.9
2017-07-15,86,10.0,,0.1,8.6
2017-07-16,100,9.0,False,0.09,9.0
2017-07-17,89,9.0,,0.09,8.01
2017-07-18,69,9.0,,0.09,6.21
2017-07-19,79,9.0,,0.09,7.109999999999999
2017-07-20,77,9.0,,0.09,6.93
2017-07-21,83,9.0,,0.09,7.47
2017-07-22,61,9.0,,0.09,5.49
2017-07-23,75,8.0,False,0.08,6.0
2017-07-24,68,8.0,,0.08,5.44
2017-07-25,81,8.0,,0.08,6.48
2017-07-26,81,8.0,,0.08,6.48
2017-07-27,64,8.0,,0.08,5.12
2017-07-28,61,8.0,,0.08,4.88
2017-07-29,62,8.0,,0.08,4.96
2017-07-30,41,8.0,False,0.08,3.2800000000000002
2017-07-31,66,8.0,,0.08,5.28
2017-08-01,48,8.0,,0.08,3.84
2017-08-02,51,8.0,,0.08,4.08
2017-08-03,38,8.0,,0.08,3.04
2017-08-04,47,8.0,,0.08,3.7600000000000002
2017-08-05,40,8.0,,0.08,3.2
2017-08-06,44,12.0,False,0.12,5.279999999999999
2017-08-07,56,12.0,,0.12,6.72
2017-08-08,56,12.0,,0.12,6.72
2017-08-09,65,12.0,,0.12,7.8
2017-08-10,74,12.0,,0.12,8.879999999999999
2017-08-11,73,12.0,,0.12,8.76
2017-08-12,69,12.0,,0.12,8.28
2017-08-13,67,14.0,False,0.14,9.38
2017-08-14,93,14.0,,0.14,13.020000000000001
2017-08-15,65,14.0,,0.14,9.100000000000001
2017-08-16,73,14.0,,0.14,10.22
2017-08-17,71,14.0,,0.14,9.940000000000001
2017-08-18,55,14.0,,0.14,7.700000000000001
2017-08-19,65,14.0,,0.14,9.100000000000001
2017-08-20,57,12.0,False,0.12,6.84
2017-08-21,57,12.0,,0.12,6.84
2017-08-22,59,12.0,,0.12,7.08
2017-08-23,68,12.0,,0.12,8.16
2017-08-24,70,12.0,,0.12,8.4
2017-08-25,74,12.0,,0.12,8.879999999999999
2017-08-26,58,12.0,,0.12,6.96
2017-08-27,65,16.0,False,0.16,10.4
2017-08-28,66,16.0,,0.16,10.56
2017-08-29,86,16.0,,0.16,13.76
2017-08-30,78,16.0,,0.16,12.48
2017-08-31,100,16.0,,0.16,16.0
2017-09-01,89,16.0,,0.16,14.24
2017-09-02,92,16.0,,0.16,14.72
2017-09-03,75,15.0,False,0.15,11.25
2017-09-04,100,15.0,,0.15,15.0
2017-09-05,85,15.0,,0.15,12.75
2017-09-06,64,15.0,,0.15,9.6
2017-09-07,66,15.0,,0.15,9.9
2017-09-08,61,15.0,,0.15,9.15
2017-09-09,62,15.0,,0.15,9.299999999999999
2017-09-10,51,13.0,False,0.13,6.63
2017-09-11,51,13.0,,0.13,6.63
2017-09-12,64,13.0,,0.13,8.32
2017-09-13,78,13.0,,0.13,10.14
2017-09-14,75,13.0,,0.13,9.75
2017-09-15,73,13.0,,0.13,9.49
2017-09-16,54,13.0,,0.13,7.0200000000000005
2017-09-17,50,10.0,False,0.1,5.0
2017-09-18,52,10.0,,0.1,5.2
2017-09-19,58,10.0,,0.1,5.800000000000001
2017-09-20,47,10.0,,0.1,4.7
2017-09-21,51,10.0,,0.1,5.1000000000000005
2017-09-22,35,10.0,,0.1,3.5
2017-09-23,42,10.0,,0.1,4.2
2017-09-24,28,9.0,False,0.09,2.52
2017-09-25,43,9.0,,0.09,3.8699999999999997
2017-09-26,46,9.0,,0.09,4.14
2017-09-27,51,9.0,,0.09,4.59
2017-09-28,56,9.0,,0.09,5.04
2017-09-29,50,9.0,,0.09,4.5
2017-09-30,47,9.0,,0.09,4.2299999999999995
