Time,"1INCH / Capitalization, market, current supply, USD","AAVE / Capitalization, market, current supply, USD","ADA / Capitalization, market, current supply, USD","ALGO / Capitalization, market, current supply, USD","ALPHA / Capitalization, market, current supply, USD","ANT / Capitalization, market, current supply, USD","BAL / Capitalization, market, current supply, USD","BAT / Capitalization, market, current supply, USD","BCH / Capitalization, market, current supply, USD","BNB / Capitalization, market, current supply, USD","BSV / Capitalization, market, current supply, USD","BTC / Capitalization, market, current supply, USD","BTG / Capitalization, market, current supply, USD","BUSD / Capitalization, market, current supply, USD","COMP / Capitalization, market, current supply, USD","CRO / Capitalization, market, current supply, USD","CRV / Capitalization, market, current supply, USD","CVC / Capitalization, market, current supply, USD","DAI / Capitalization, market, current supply, USD","DASH / Capitalization, market, current supply, USD","DCR / Capitalization, market, current supply, USD","DGB / Capitalization, market, current supply, USD","DOGE / Capitalization, market, current supply, USD","DOT / Capitalization, market, current supply, USD","DRGN / Capitalization, market, current supply, USD","ELF / Capitalization, market, current supply, USD","EOS_ETH / Capitalization, market, current supply, USD","ETC / Capitalization, market, current supply, USD","ETH / Capitalization, market, current supply, USD","FTT / Capitalization, market, current supply, USD","FUN / Capitalization, market, current supply, USD","GAS / Capitalization, market, current supply, USD","GNO / Capitalization, market, current supply, USD","GNT / Capitalization, market, current supply, USD","GRIN / Capitalization, market, current supply, USD","GUSD / Capitalization, market, current supply, USD","HBTC / Capitalization, market, current supply, USD","HEDG / Capitalization, market, current supply, USD","HT / Capitalization, market, current supply, USD","HUSD / Capitalization, market, current supply, USD","ICP / Capitalization, market, current supply, USD","KNC / Capitalization, market, current supply, USD","LEND / Capitalization, market, current supply, USD","LEO_EOS / Capitalization, market, current supply, USD","LEO_ETH / Capitalization, market, current supply, USD","LINK / Capitalization, market, current supply, USD","LOOM / Capitalization, market, current supply, USD","LPT / Capitalization, market, current supply, USD","LTC / Capitalization, market, current supply, USD","MAID / Capitalization, market, current supply, USD","MANA / Capitalization, market, current supply, USD","MATIC_ETH / Capitalization, market, current supply, USD","MKR / Capitalization, market, current supply, USD","NEO / Capitalization, market, current supply, USD","NXM / Capitalization, market, current supply, USD","OMG / Capitalization, market, current supply, USD","PAX / Capitalization, market, current supply, USD","PAXG / Capitalization, market, current supply, USD","PAY / Capitalization, market, current supply, USD","PERP / Capitalization, market, current supply, USD","POLY / Capitalization, market, current supply, USD","POWR / Capitalization, market, current supply, USD","PPT / Capitalization, market, current supply, USD","QASH / Capitalization, market, current supply, USD","QNT / Capitalization, market, current supply, USD","REN / Capitalization, market, current supply, USD","RENBTC / Capitalization, market, current supply, USD","REP / Capitalization, market, current supply, USD","REV_ETH / Capitalization, market, current supply, USD","SAI / Capitalization, market, current supply, USD","SNT / Capitalization, market, current supply, USD","SNX / Capitalization, market, current supply, USD","SRM / Capitalization, market, current supply, USD","SUSHI / Capitalization, market, current supply, USD","SWRV / Capitalization, market, current supply, USD","TRX / Capitalization, market, current supply, USD","TRX_ETH / Capitalization, market, current supply, USD","TUSD / Capitalization, market, current supply, USD","UMA / Capitalization, market, current supply, USD","UNI / Capitalization, market, current supply, USD","USDC / Capitalization, market, current supply, USD","USDK / Capitalization, market, current supply, USD","VTC / Capitalization, market, current supply, USD","WBTC / Capitalization, market, current supply, USD","WETH / Capitalization, market, current supply, USD","WNXM / Capitalization, market, current supply, USD","WTC / Capitalization, market, current supply, USD","XAUT / Capitalization, market, current supply, USD","XEM / Capitalization, market, current supply, USD","XLM / Capitalization, market, current supply, USD","XMR / Capitalization, market, current supply, USD","XRP / Capitalization, market, current supply, USD","XTZ / Capitalization, market, current supply, USD","XVG / Capitalization, market, current supply, USD","YFI / Capitalization, market, current supply, USD","ZEC / Capitalization, market, current supply, USD","ZRX / Capitalization, market, current supply, USD"
2015-09-21,,,,,,,,,,,,3319557618,,,,,,,,13631952.65,,302345.1747,12883510.86,,,,,,69115303.73,,,,,,,,,,,,,,,,,,,,118537053.9,9091982.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922970.4879,,,,,,932025.7589,,4348061.706,714553440.1,,,,,
2015-09-22,,,,,,,,,,,,3376861757,,,,,,,,14448520.9,,335877.6975,12690466.28,,,,,,59202093,,,,,,,,,,,,,,,,,,,,120263163.8,9285842.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844769.487,,,,,,1134155.333,,4221454.739,711008276.5,,,,,
2015-09-23,,,,,,,,,,,,3370539512,,,,,,,,14198188.33,,428158.8499,12262492.87,,,,,,66875668.83,,,,,,,,,,,,,,,,,,,,120545950.1,8745108.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861587.2199,,,,,,1075755.124,,4172566.386,646491680.3,,,,,
2015-09-24,,,,,,,,,,,,3432689103,,,,,,,,14061320.7,,542667.8586,12474249.53,,,,,,58812905.4,,,,,,,,,,,,,,,,,,,,124006343.2,9117493.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873135.5862,,,,,,1033746.139,,4215858.149,654223726.3,,,,,
2015-09-25,,,,,,,,,,,,3451503181,,,,,,,,14224605.12,,476967.3153,12396818.12,,,,,,50180687.43,,,,,,,,,,,,,,,,,,,,123254247,9240005.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840257.322,,,,,,1208311.078,,4121247.322,667270638.3,,,,,
2015-09-26,,,,,,,,,,,,3438496950,,,,,,,,13570686.05,,390737.2236,12260114.59,,,,,,56671707.13,,,,,,,,,,,,,,,,,,,,122148191.4,9217872.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854694.1697,,,,,,1184271.028,,4121442.444,642751550.1,,,,,
2015-09-27,,,,,,,,,,,,3419600261,,,,,,,,13855686.6,,388696.2912,12085019.36,,,,,,51572500.07,,,,,,,,,,,,,,,,,,,,121028213.6,9055544.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825374.6978,,,,,,1186654.443,,4016843.938,642863091.6,,,,,
2015-09-28,,,,,,,,,,,,3519771869,,,,,,,,13951158.87,,473640.5122,12575580.05,,,,,,44481055.09,,,,,,,,,,,,,,,,,,,,129966598.3,9200147.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811021.4135,,,,,,1231288.571,,4088479.101,599146564.3,,,,,
2015-09-29,,,,,,,,,,,,3481487862,,,,,,,,13795380.06,,440321.5127,12244502.43,,,,,,50197370.45,,,,,,,,,,,,,,,,,,,,127568976.1,9107757.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800337.4846,,,,,,1345696.445,,3958403.71,515127921.3,,,,,
2015-09-30,,,,,,,,,,,,3473615411,,,,,,,,13682682.01,,469487.2981,12266625.48,,,,,,52572915.59,,,,,,,,,,,,,,,,,,,,128181126.4,9049895.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799780.995,,,,,,1356560.838,192578360.8,3652072.665,560209126.2,,,,,
2015-10-01,,,,,,,,,,,,3496364655,,,,,,,,13476889.59,,532371.6135,12408494.35,,,,,,48250207.57,,,,,,,,,,,,,,,,,,,,127572719.8,8541903.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802013.8614,,,,,,1608501.109,215329958,3718763.687,541902524.2,,,,,
2015-10-02,,,,,,,,,,,,3492888181,,,,,,,,12935034.87,,507585.2551,12261681.99,,,,,,49001179.38,,,,,,,,,,,,,,,,,,,,127141947.1,8345064.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791596.189,,,,,,1346783.737,209017460.2,3772351.736,585685590,,,,,
2015-10-03,,,,,,,,,,,,3520164730,,,,,,,,12688213.1,,512655.793,12398613.67,,,,,,50119835.29,,,,,,,,,,,,,,,,,,,,129703143.5,8538417.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766476.7403,,,,,,1143540.232,205811097.9,3744697.904,538235009.5,,,,,
2015-10-04,,,,,,,,,,,,3517865592,,,,,,,,12702062.17,,512824.9519,12293482.06,,,,,,44968509.99,,,,,,,,,,,,,,,,,,,,128593837.6,8533501.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711928.4577,,,,,,1093021.558,203466225.9,3696207.514,506363954.5,,,,,
2015-10-05,,,,,,,,,,,,3540000026,,,,,,,,13691508.95,,480277.2338,11902261.62,,,,,,44853814.33,,,,,,,,,,,,,,,,,,,,128313569,8562415.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720179.0319,,,,,,1062638.953,203786224.3,3865744.348,490119654.8,,,,,
2015-10-06,,,,,,,,,,,,3628719296,,,,,,,,13976747.43,,491102.5254,12106906.51,,,,,,48070850.34,,,,,,,,,,,,,,,,,,,,133797365.9,8770973.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693367.7445,,,,,,1165267.615,211784971.3,3802454.399,538023360.5,,,,,
2015-10-07,,,,,,,,,,,,3582418301,,,,,,,,13976951.41,,473908.8746,11913105.4,,,,,,44311085.46,,,,,,,,,,,,,,,,,,,,130542392.1,8787757.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615393.8589,,,,,,1221948.676,204684775.9,3644001.251,513038339.5,,,,,
2015-10-08,,,,,,,,,,,,3572908937,,,,,,,,13840445.85,,551070.1859,11828801.96,,,,,,46824163.15,,,,,,,,,,,,,,,,,,,,130609965.2,8908675.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624999.3628,,,,,,1071760.681,203289028.5,3608400.597,479554803,,,,,
2015-10-09,,,,,,,,,,,,3594544173,,,,,,,,13964538.68,,564283.2505,12011568.33,,,,,,46943169.12,,,,,,,,,,,,,,,,,,,,132109183.7,9180846.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604785.1228,,,,,,1054018.727,213490379.3,3628262.812,506491382.2,,,,,
2015-10-10,,,,,,,,,,,,3617688500,,,,,,,,14218530.85,,555791.4542,11966166.82,,,,,,46959366.29,,,,,,,,,,,,,,,,,,,,132759690.5,9043706.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614804.8557,,,,,,1036839.927,212028957.2,3612239.182,504827671.9,,,,,
2015-10-11,,,,,,,,,,,,3656429915,,,,,,,,14000430.32,,612341.0796,12325247.84,,,,,,44322597.72,,,,,,,,,,,,,,,,,,,,134996324.8,8922972.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685698.0526,,,,,,1028906.605,213110509.7,3560152.085,518628448.7,,,,,
2015-10-12,,,,,,,,,,,,3621485952,,,,,,,,13667244.34,,596949.7517,11994117.16,,,,,,46609195.13,,,,,,,,,,,,,,,,,,,,134290967.4,8702939.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712390.2497,,,,,,1063124.513,204363945.6,3695452.173,529034561.3,,,,,
2015-10-13,,,,,,,,,,,,3686765012,,,,,,,,13856173.87,,608852.8965,12055005.51,,,,,,44527037.65,,,,,,,,,,,,,,,,,,,,135959101.6,9008903.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660851.4248,,,,,,1059493.602,211787150.5,3591772.137,529973922.3,,,,,
2015-10-14,,,,,,,,,,,,3727042599,,,,,,,,13652173.29,,1603372.437,12131075.29,,,,,,35776589.69,,,,,,,,,,,,,,,,,,,,134580151.5,8959905.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634144.7892,,,,,,1027854.091,204707596.6,3720615.765,529655000,,,,,
2015-10-15,,,,,,,,,,,,3750930548,,,,,,,,13226117.56,,2059858.348,12014256.11,,,,,,41463940.66,,,,,,,,,,,,,,,,,,,,132138694.6,8835468.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646103.7683,,,,,,1007902.918,192272277.3,3675148.436,537301290,,,,,
2015-10-16,,,,,,,,,,,,3870347619,,,,,,,,13770895.75,,2157214.918,12089233.89,,,,,,38895383.72,,,,,,,,,,,,,,,,,,,,133166258.4,8864705.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651332.7811,,,,,,1025477.911,191770002.1,3827738.225,529549643.4,,,,,
2015-10-17,,,,,,,,,,,,4006701466,,,,,,,,14385122.85,,2150082.967,12234019.54,,,,,,38760303.38,,,,,,,,,,,,,,,,,,,,131170950.3,8086636.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625348.1579,,,,,,1125794.087,198751295.3,3972925.815,514519596.3,,,,,
2015-10-18,,,,,,,,,,,,3883162961,,,,,,,,14135714.35,,2016877.088,11897559.73,,,,,,37440065.77,,,,,,,,,,,,,,,,,,,,128948653.7,7951886.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619491.2075,,,,,,1114527.495,198657780.8,3877657.329,500061614.2,,,,,
2015-10-19,,,,,,,,,,,,3897238283,,,,,,,,13909474.33,,1454574.01,11788149.42,,,,,,37043769.38,,,,,,,,,,,,,,,,,,,,130301756.3,7925936.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598075.855,,,,,,1055674.537,197378364,3683865.591,500050672.7,,,,,
2015-10-20,,,,,,,,,,,,3993478146,,,,,,,,14296862.18,,1092389.136,11813917.34,,,,,,32646573.11,,,,,,,,,,,,,,,,,,,,132030054.5,7172397.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609620.8514,,,,,,1035085.257,187941513.6,3761946.634,470470264.8,,,,,
2015-10-21,,,,,,,,,,,,3953274548,,,,,,,,13554969.39,,1243331.407,11742564.08,,,,,,31171118.88,,,,,,,,,,,,,,,,,,,,130950612,7689143.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641655.8906,,,,,,1061439.262,192792503.4,3731384.851,466217310,,,,,
2015-10-22,,,,,,,,,,,,4063062212,,,,,,,,14362384.96,,1148472.626,12079883.68,,,,,,40549909.63,,,,,,,,,,,,,,,,,,,,134011406.2,6958786.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606686.5764,,,,,,1065855.881,198375919.9,3779996.392,476468881.6,,,,,
2015-10-23,,,,,,,,,,,,4111275943,,,,,,,,13769446.25,,1104738.373,11578588.96,,,,,,41955772.68,,,,,,,,,,,,,,,,,,,,133932437,7145230.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572474.1006,,,,,,1099314.984,199832499.4,3747738.198,460103638.5,,,,,
2015-10-24,,,,,,,,,,,,4186061086,,,,,,,,13491425.3,,1129245.171,11592946.26,,,,,,41313564.29,,,,,,,,,,,,,,,,,,,,133435212.5,6221557.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557270.3626,,,,,,1088084.058,196153687.1,3759482.694,467895070.2,,,,,
2015-10-25,,,,,,,,,,,,4223162196,,,,,,,,12918882.51,,1263067.863,11451554.09,,,,,,46405149.05,,,,,,,,,,,,,,,,,,,,132477120.1,6297181.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568398.0875,,,,,,1081267.841,189463727.4,3881505.285,451176076.2,,,,,
2015-10-26,,,,,,,,,,,,4233988577,,,,,,,,12801649.53,,1275596.941,11645588.51,,,,,,52083404.29,,,,,,,,,,,,,,,,,,,,133755203.6,6260468.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515520.189,,,,,,1006244.151,187474403.9,3660048.072,457015225.4,,,,,
2015-10-27,,,,,,,,,,,,4365910872,,,,,,,,12655151.34,,1324349.408,11783110.89,,,,,,61733084.2,,,,,,,,,,,,,,,,,,,,133324868.4,7187268.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525086.8007,,,,,,1068761.062,197424512,3859565.97,462070616.9,,,,,
2015-10-28,,,,,,,,,,,,4498127763,,,,,,,,12699051.44,,1427290.76,12323441.87,,,,,,73659519.02,,,,,,,,,,,,,,,,,,,,132973928.7,6544679.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513644.3934,,,,,,1067827.897,200253115.4,4126942.229,469186116.6,,,,,
2015-10-29,,,,,,,,,,,,4653528360,,,,,,,,14297264.96,,1740003.374,13381576.26,,,,,,87784498.73,,,,,,,,,,,,,,,,,,,,165636224.4,7455076.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600197.8446,,,,,,1292568.415,202429422,4204782.581,456178278.1,,,,,
2015-10-30,,,,,,,,,,,,4856113854,,,,,,,,15086229.2,,1789790.597,14287266.76,,,,,,83443977.76,,,,,,,,,,,,,,,,,,,,171029853.7,7636678.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646388.4352,,,,,,1418060.457,214434910.2,4234718.345,467246392.5,,,,,
2015-10-31,,,,,,,,,,,,4644794429,,,,,,,,13559071.78,,1704215.991,13606257.26,,,,,,66244048.42,,,,,,,,,,,,,,,,,,,,156978242.5,6956377.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613622.9916,,,,,,1295572.234,217458200.4,3816374.625,463116592.4,,,,,
2015-11-01,,,,,,,,,,,,4878720873,,,,,,,,15599690.28,,2227254.711,13743426.75,,,,,,73769570.05,,,,,,,,,,,,,,,,,,,,166393013.6,7503654.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608421.249,,,,,,1363715.515,215272578.5,4109737.495,494117133.6,,,,,
2015-11-02,,,,,,,,,,,,5394270071,,,,,,,,15801366.65,,2344205.802,14443012.07,,,,,,73632440.85,,,,,,,,,,,,,,,,,,,,179325036.7,7466013.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699421.0482,,,,,,1476697.343,223377963.5,4262297.728,502001257.6,,,,,
2015-11-03,,,,,,,,,,,,5932954783,,,,,,,,15951939.41,,2323995.738,14802268.24,,,,,,78101264.58,,,,,,,,,,,,,,,,,,,,194649480.4,6823635.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669030.2191,,,,,,1551572.417,218664102.8,4153714.253,527052198.2,,,,,
2015-11-04,,,,,,,,,,,,6001984913,,,,,,,,15332053.61,,2243124.471,13819341.26,,,,,,59603141.73,,,,,,,,,,,,,,,,,,,,171347624.8,5553200.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639672.0893,,,,,,1335027.693,203741132.9,4635936.352,454388745.6,,,,,
2015-11-05,,,,,,,,,,,,5690464342,,,,,,,,15059092.49,,2147322.632,14228393.23,,,,,,65399388.66,,,,,,,,,,,,,,,,,,,,164159315,5766888.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627422.6108,,,,,,1361337.51,197089553,4077285.248,439156940.2,,,,,
2015-11-06,,,,,,,,,,,,5523536982,,,,,,,,16206588.73,,1987094.816,13975024.34,,,,,,71639895.18,,,,,,,,,,,,,,,,,,,,150857317.8,5981950.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645261.0411,,,,,,1287246.098,188825253.6,4192693.177,446817870.8,,,,,
2015-11-07,,,,,,,,,,,,5725363854,,,,,,,,16182746.62,,2052968.84,13259865.92,,,,,,68095698.12,,,,,,,,,,,,,,,,,,,,154228396.5,6288786.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639677.5736,,,,,,1342024.719,194282535.5,4321860.956,462822213.8,,,,,
2015-11-08,,,,,,,,,,,,5517726529,,,,,,,,15328284.15,,2019813.648,13476100.26,,,,,,74705891.59,,,,,,,,,,,,,,,,,,,,146677392.6,5898570.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613565.2656,,,,,,1240092.432,186815323.8,4811182.666,452901755.5,,,,,
2015-11-09,,,,,,,,,,,,5639092372,,,,,,,,15040256.89,,1964877.484,13502580.03,,,,,,74583485.22,,,,,,,,,,,,,,,,,,,,146651741.1,6075012.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587815.1578,,,,,,1335539.712,191647674,4539243.346,448959404.7,,,,,
2015-11-10,,,,,,,,,,,,5008011574,,,,,,,,14480603.24,,1659864.61,12057668.43,,,,,,67427497.14,,,,,,,,,,,,,,,,,,,,133712517.5,5777308.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537311.4864,,,,,,1237960.857,192037612.8,4457277.566,448077702.8,,,,,
2015-11-11,,,,,,,,,,,,4580771119,,,,,,,,13610575.29,,1540449.078,12457863.68,,,,,,56094701.22,,,,,,,,,,,,,,,,,,,,127698815.6,6814454.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536235.7971,,,,,,1139484.128,183064580.2,4316661.398,423601384,,,,,
2015-11-12,,,,,,,,,,,,5006229106,,,,,,,,15077057.24,,1643139.078,12928560.45,,,,,,65838296.73,,,,,,,,,,,,,,,,,,,,141765446,7420186.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520298.5499,,,,,,1184689.711,209429049.9,4255961.012,446188391.9,,,,,
2015-11-13,,,,,,,,,,,,5003958699,,,,,,,,15137590.07,,1605509.367,13123304.69,,,,,,67358807.23,,,,,,,,,,,,,,,,,,,,139672626.1,6970170.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485926.9218,,,,,,1154585.389,199276128.3,4423763.023,439071021.9,,,,,
2015-11-14,,,,,,,,,,,,4942356322,,,,,,,,14201530.35,,1496429.23,12910567.97,,,,,,65888054.4,,,,,,,,,,,,,,,,,,,,137785878,6493607.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503982.7648,,,,,,1168995.382,196235694.3,4168780.996,434952916,,,,,
2015-11-15,,,,,,,,,,,,4748951130,,,,,,,,13740471.44,,1312420.442,12659206.68,,,,,,68159827.42,,,,,,,,,,,,,,,,,,,,132831146.8,6771991.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436084.3093,,,,,,1007773.268,188989289,4156211.889,416859348.6,,,,,
2015-11-16,,,,,,,,,,,,4916703780,,,,,,,,13802343.37,,1423939.299,13205442.91,,,,,,68516482.26,,,,,,,,,,,,,,,,,,,,138197032.8,6910746.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463554.8569,,,,,,1162275.865,191840141.9,4211423.747,428670923.1,,,,,
2015-11-17,,,,,,,,,,,,4987994385,,,,,,,,13518820.32,,1605949.974,13539533.49,,,,,,74902476.57,,,,,,,,,,,,,,,,,,,,139202521.2,6897185.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463059.9021,,,,,,922914.6232,191776042.5,4167020.945,421150238.5,,,,,
2015-11-18,,,,,,,,,,,,4987714987,,,,,,,,14191901.16,,1499085.006,13558338.59,,,,,,74739924.63,,,,,,,,,,,,,,,,,,,,137622576.9,6930759.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467099.1469,,,,,,997161.1796,192100846.5,4119373.425,424463391.2,,,,,
2015-11-19,,,,,,,,,,,,4847511551,,,,,,,,13120798.31,,1352874.875,13238788.54,,,,,,70509318.66,,,,,,,,,,,,,,,,,,,,135457802,6284616.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457572.2749,,,,,,1001233.574,185475729.5,3967180.409,418549409.1,,,,,
2015-11-20,,,,,,,,,,,,4785085357,,,,,,,,13304692.55,,1336617.996,13106829.6,,,,,,69032240.42,,,,,,,,,,,,,,,,,,,,135138521.3,5392661.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460553.727,,,,,,985137.8548,179341060.3,3792217.383,421475665.5,,,,,
2015-11-21,,,,,,,,,,,,4845432244,,,,,,,,13070676.08,,1201799.378,13121511.76,,,,,,72059353.08,,,,,,,,,,,,,,,,,,,,136017083.1,5612838.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441810.125,,,,,,938607.0656,185849926.5,3837008.789,429177998.6,,,,,
2015-11-22,,,,,,,,,,,,4814289953,,,,,,,,12284610.57,,1160773.583,13043094.37,,,,,,72836150.28,,,,,,,,,,,,,,,,,,,,135568641.1,5679627.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425238.9606,,,,,,845085.1814,184194410,3914452.164,425533093.8,,,,,
2015-11-23,,,,,,,,,,,,4805130310,,,,,,,,12771506.48,,1153436.561,13065147.51,,,,,,69106800.1,,,,,,,,,,,,,,,,,,,,135030726.7,5411267.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421523.9132,,,,,,934196.0359,184732633.4,3868876.571,425733304.2,,,,,
2015-11-24,,,,,,,,,,,,4760988553,,,,,,,,12347886.11,,1152561.473,12787696.76,,,,,,68381181.78,,,,,,,,,,,,,,,,,,,,134042302.8,5265977.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418395.5384,,,,,,950285.2288,182710292,3782348.771,428101656.3,,,,,
2015-11-25,,,,,,,,,,,,4896111302,,,,,,,,12741554.98,,1066365.109,13116931.51,,,,,,65397384.14,,,,,,,,,,,,,,,,,,,,144754323.1,5429030.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446143.4892,,,,,,976688.2328,191803555.7,3812750.786,431589414.6,,,,,
2015-11-26,,,,,,,,,,,,5303923856,,,,,,,,13165481.8,,957931.567,13607160.87,,,,,,64580738.37,,,,,,,,,,,,,,,,,,,,157697931.3,5603778.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466906.4763,,,,,,1010312.998,188357478.4,3988430.921,426180903.3,,,,,
2015-11-27,,,,,,,,,,,,5349983845,,,,,,,,12880338.82,,807413.2512,12947637.65,,,,,,66196972.49,,,,,,,,,,,,,,,,,,,,155500909,5693314.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427237.6115,,,,,,871696.6152,175838328.8,3675807.098,419575218.2,,,,,
2015-11-28,,,,,,,,,,,,5311127726,,,,,,,,12322112.24,,892846.6007,13249652.82,,,,,,68294661.34,,,,,,,,,,,,,,,,,,,,152310087.1,5881660.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439654.4315,,,,,,927497.6284,167393710.1,3860247.053,427570674.7,,,,,
2015-11-29,,,,,,,,,,,,5538029394,,,,,,,,12831370.67,,872052.8843,13423394.14,,,,,,65492194.43,,,,,,,,,,,,,,,,,,,,159993280.6,5925636.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456279.7681,,,,,,936703.1834,165710085,3862490.585,430802373,,,,,
2015-11-30,,,,,,,,,,,,5624216681,,,,,,,,13052491.24,,912378.3834,12954138.08,,,,,,66269055.08,,,,,,,,,,,,,,,,,,,,156629075.9,5631955.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415511.4883,,,,,,953211.7167,170787447.2,3889148.99,420363397.1,,,,,
2015-12-01,,,,,,,,,,,,5404310416,,,,,,,,12482274.7,,1069825.534,12397693.04,,,,,,65034729.33,,,,,,,,,,,,,,,,,,,,149254355.2,5569334.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381304.5378,,,,,,1045805.861,161750110.5,3700096.726,407428486.9,,,,,
2015-12-02,,,,,,,,,,,,5356414171,,,,,,,,13197112.33,,1032468.23,12629945.74,,,,,,61794621.28,,,,,,,,,,,,,,,,,,,,145645651.6,5568640.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397413.8259,,,,,,936022.9421,167781144.2,3657303.901,419924364.9,,,,,
2015-12-03,,,,,,,,,,,,5387334794,,,,,,,,14185997.77,,994418.14,12803385.33,,,,,,62571506.75,,,,,,,,,,,,,,,,,,,,147000412.4,5714788.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393868.9398,,,,,,975421.0833,168536974.5,3644265.931,433988124.2,,,,,
