Time,"1INCH / Price, USD","AAVE / Price, USD","ADA / Price, USD","ALGO / Price, USD","ALPHA / Price, USD","ANT / Price, USD","BAL / Price, USD","BAT / Price, USD","BCH / Price, USD","BNB / Price, USD","BSV / Price, USD","BTC / Price, USD","BTG / Price, USD","BUSD / Price, USD","COMP / Price, USD","CRO / Price, USD","CRV / Price, USD","CVC / Price, USD","DAI / Price, USD","DASH / Price, USD","DCR / Price, USD","DGB / Price, USD","DOGE / Price, USD","DOT / Price, USD","DRGN / Price, USD","ELF / Price, USD","EOS / Price, USD","EOS_ETH / Price, USD","ETC / Price, USD","ETH / Price, USD","FTT / Price, USD","FUN / Price, USD","GAS / Price, USD","GNO / Price, USD","GNT / Price, USD","GRIN / Price, USD","GUSD / Price, USD","HBTC / Price, USD","HEDG / Price, USD","HT / Price, USD","HUSD / Price, USD","ICP / Price, USD","KNC / Price, USD","LEND / Price, USD","LEO_EOS / Price, USD","LEO_ETH / Price, USD","LINK / Price, USD","LOOM / Price, USD","LPT / Price, USD","LTC / Price, USD","MAID / Price, USD","MANA / Price, USD","MATIC_ETH / Price, USD","MKR / Price, USD","NEO / Price, USD","NXM / Price, USD","OMG / Price, USD","PAX / Price, USD","PAXG / Price, USD","PAY / Price, USD","PERP / Price, USD","POLY / Price, USD","POWR / Price, USD","PPT / Price, USD","QASH / Price, USD","QNT / Price, USD","REN / Price, USD","RENBTC / Price, USD","REP / Price, USD","REV_ETH / Price, USD","SAI / Price, USD","SNT / Price, USD","SNX / Price, USD","SRM / Price, USD","SUSHI / Price, USD","SWRV / Price, USD","TRX / Price, USD","TRX_ETH / Price, USD","TUSD / Price, USD","UMA / Price, USD","UNI / Price, USD","USDC / Price, USD","USDK / Price, USD","VTC / Price, USD","WBTC / Price, USD","WETH / Price, USD","WNXM / Price, USD","WTC / Price, USD","XAUT / Price, USD","XEM / Price, USD","XLM / Price, USD","XMR / Price, USD","XRP / Price, USD","XTZ / Price, USD","XVG / Price, USD","YFI / Price, USD","ZEC / Price, USD","ZRX / Price, USD"
2019-05-14,,,0.083491002,,,0.753307321,,0.364602872,389.219094,23.5810908,60.2573746,7955.557682,22.71685415,,,0.065647083,,0.073040293,,141.7344856,28.34105743,0.011455504,0.003028241,,0.091382442,0.18328278,6.035533906,,6.542764116,218.2148057,,0.005888574,2.766365475,19.16577207,0.078774856,1.913581484,1.001328846,,,2.485507497,,,0.243430614,0.007538939,,,0.830264948,0.060116948,7.959848392,91.60816583,0.165588553,0.050690932,0.007687854,618.4585308,11.02957355,,1.86496674,1.000790346,,0.236821496,,0.088071932,0.112499347,1.001243707,0.123117255,2.116170393,0.025500109,,21.14559369,,0.999835823,0.025450212,,,,,0.027348734,,1.000566027,,,1.000677618,,0.432906623,7955.557682,218.2148057,,2.138760271,,0.064162149,0.112977223,83.21487044,0.406766272,1.473601631,0.007797916,,67.75039875,0.301863826
2019-05-15,,,0.094102083,,,0.87083018,,0.405426838,406.3482372,26.99045135,73.13922831,8215.206838,24.67118357,,,0.069272407,,0.082451885,,154.9143502,33.55668133,0.015280904,0.003345594,,0.095852681,0.216941365,6.514119545,,7.649598605,249.061431,,0.006582945,3.120494253,21.59192746,0.089486571,2.38148372,1.005384753,,,2.91616765,,,0.274400395,0.008660534,,,0.850851822,0.070495113,8.231972678,103.0110168,0.179546826,0.057702137,0.00966762,709.0538938,12.80367872,,2.18951345,0.998567125,,0.264399289,,0.103608808,0.123521923,1.152194166,0.131402929,2.227528847,0.030526343,,24.11420205,,1.014605377,0.028321362,,,,,0.031338892,,0.99906425,,,0.999301451,,0.470946825,8215.206838,249.061431,,2.417795207,,0.078797441,0.139760785,94.96023301,0.461552121,1.774789414,0.010145626,,77.22599104,0.36394246
2019-05-16,,,0.087582044,,,0.786877738,,0.378541683,397.0488638,26.30796861,65.1809661,7862.071602,23.05511602,,,0.066351604,,0.080224986,,148.6665527,30.78819012,0.013418148,0.003139157,,0.096269675,0.217318339,6.488106151,,7.629966281,263.3804702,,0.006661313,2.907662519,21.70081555,0.093218922,2.207441003,0.996566278,,,2.629181538,,,0.257336454,0.009039163,,,0.925136337,0.071820951,7.263886505,95.39051979,0.171581616,0.057516774,0.010899659,661.2545206,12.04675247,,2.151593682,0.999632469,,0.261710233,,0.096379741,0.124135854,1.055584538,0.129687773,2.188057288,0.02997334,,23.00476173,,1.018083233,0.027439497,,,,,0.028460683,,0.999687128,,,1.000549709,,0.464604908,7862.071602,263.3804702,,2.213739221,,0.098371292,0.137390328,86.95710541,0.417305638,1.715570553,0.010856724,,74.89406674,0.334083998
2019-05-17,,,0.082620546,,,0.771346564,,0.368882309,365.7480198,25.55420245,60.65184483,7326.920682,21.44164247,,,0.073938153,,0.073807613,,138.3478848,28.6957765,0.012644941,0.002897696,,0.087090156,0.197954765,6.01555455,,7.240122592,242.2637937,,0.006031758,2.670468175,20.00976344,0.085600752,2.114719528,0.989739486,,,2.622023636,,,0.248000627,0.008552862,,,0.888466459,0.071122798,6.749223219,89.40238602,0.160118196,0.053807101,0.014466947,624.9685484,11.20173131,,1.979080591,0.9992217,,0.239797385,,0.088380086,0.118070247,0.963446274,0.124961842,1.934189427,0.027650757,,21.04654199,,1.006395442,0.025434539,,,,,0.027051488,,0.998216263,,,0.999186167,,0.43228753,7326.920682,242.2637937,,2.267958657,,0.090010087,0.130288638,82.0648583,0.387566292,1.661481278,0.009644701,,73.04923178,0.312201741
2019-05-18,,,0.079061451,,,0.705767529,,0.376641036,358.7249013,28.8530926,60.00067767,7277.987563,20.72710879,,,0.068996295,,0.076700388,,141.1427087,29.06198441,0.012458912,0.002936161,,0.086782175,0.196168503,5.904219849,,7.193405206,234.8412797,,0.006073741,2.575054355,19.95879462,0.085130926,2.207744323,0.995953336,,,2.72494579,,,0.243439698,0.008211694,,,0.945546757,0.070480242,6.913904036,86.93719278,0.160721995,0.054761576,0.012283878,620.5820255,10.73804945,,1.886723432,0.999896123,,0.228814278,,0.089841612,0.115361809,1.004452983,0.121250356,1.916350654,0.03166045,,21.86731496,,1.002583321,0.02559414,,,,,0.026521966,,0.999951995,,,1.000321065,,0.430048054,7277.987563,234.8412797,,2.189003912,,0.08717666,0.131620901,79.8791457,0.372366245,1.646642784,0.009218373,,72.2574317,0.324553408
2019-05-19,,,0.087214985,,,0.720936334,,0.384095815,421.2173087,29.38493066,65.65064582,8219.742787,22.74559914,,,0.066270014,,0.079472921,,172.8439205,30.21889019,0.013041147,0.003149833,,0.089512999,0.222264983,6.525792861,,7.825635154,261.9740453,,0.006339331,2.670075833,22.126163,0.091831379,2.384310161,0.992093711,,,2.722914233,,,0.259281346,0.008585556,,,0.997641396,0.070207586,7.269895613,95.84352498,0.181909614,0.056253772,0.020081055,676.1648866,11.75943306,,2.104770861,0.999386318,,0.24478155,,0.09471754,0.121480771,1.019953979,0.125022319,2.078428116,0.031586485,,22.72712543,,0.997575449,0.027295138,,,,,0.028550662,,0.999162671,,,0.99976231,,0.460639862,8219.742787,261.9740453,,2.226073855,,0.095189128,0.143555865,90.56325511,0.42152766,1.858671597,0.01101315,,78.3585368,0.338325452
2019-05-20,,,0.084929989,,,0.704622853,,0.363068298,414.3024279,29.35865252,63.17718539,7981.139379,21.57851502,,,0.067328242,,0.075520862,,168.4546568,29.51360086,0.012510781,0.002990691,,0.088510836,0.216676771,6.257890866,,7.422213774,252.4174196,,0.006210218,2.718700729,22.27477932,0.089471668,2.796247773,0.997515111,,,2.677335622,,,0.267592494,0.008963765,,,1.110448151,0.068538505,6.769566401,91.71343635,0.17827401,0.054379635,0.030619193,660.0351127,12.14211232,,2.042707933,0.999846552,,0.23583556,,0.092009924,0.116344513,0.972194901,0.122452817,1.952794046,0.032552293,,21.31619045,,0.998858509,0.026186491,,,,,0.027969576,,0.999876281,,,0.999929218,,0.435165897,7981.139379,252.4174196,,2.194474517,,0.089353683,0.135725291,87.62977855,0.399427725,1.676406795,0.010439994,,76.51391331,0.319865193
2019-05-21,,,0.084885793,,,0.692667978,,0.370441861,418.911962,32.51627844,104.1872869,7983.808477,23.4031578,,,0.065362334,,0.079518723,,167.151356,29.64075786,0.01452978,0.003049555,,0.08332105,0.221252986,6.308660495,,7.457147926,256.8181622,,0.006353993,2.823466635,22.66090293,0.093164983,2.680694884,1.007233265,,,2.721167809,,,0.274294555,0.009526157,1.072544831,1.072544831,1.193411371,0.071582242,6.797729037,91.66736182,0.179196842,0.057436512,0.029579667,666.8874652,12.21628893,,2.121613122,1.000143104,,0.251029107,,0.096512857,0.121394762,1.015259047,0.124074942,1.996124301,0.034389599,,20.49289706,,0.99525769,0.026895528,,,,,0.028548042,,1.000613772,,,0.999667393,,0.453843172,7983.808477,256.8181622,,2.269519874,,0.087575591,0.134829017,89.35917251,0.399299679,1.674038063,0.010940412,,75.20528094,0.333269664
2019-05-22,,,0.077999815,,,0.687836547,,0.343951732,391.4476224,31.34453663,106.7089634,7667.902115,22.69583845,,,0.063265416,,0.077517606,,155.1341854,28.10462709,0.014526317,0.002862413,,0.080151151,0.214775012,5.955636286,,6.946424332,244.5505143,,0.006243576,2.776362044,21.37602502,0.089114826,2.582543324,0.99493364,,,2.858281968,,,0.259718386,0.00967942,1.124296535,1.124296535,1.232057313,0.070392936,6.354374156,88.08172152,0.189372194,0.055670434,0.02228553,642.3062124,11.24787557,,1.949260952,0.999065432,,0.240513852,,0.096511551,0.118796188,1.053156037,0.119379149,1.742447914,0.034197913,,19.51480483,,1.001086478,0.025972765,,,,,0.02675784,,0.999418051,,,0.999284664,,0.435726821,7667.902115,244.5505143,,2.201933426,,0.079559488,0.122710486,83.79459327,0.373538176,1.555828237,0.010724814,,70.42003239,0.304558901
2019-05-23,,,0.080349795,,,0.724165639,,0.347466408,404.6560748,31.68608269,101.948639,7897.471294,23.2074893,,,0.06605829,,0.083631367,,154.7157578,27.69139622,0.014431311,0.002965355,,0.084751766,0.223916522,6.050986702,,7.074848048,245.8403849,,0.00655407,2.928861927,21.69237352,0.089298049,2.48416449,1.003785265,,,3.000137445,,,0.285665833,0.010132628,1.111261678,1.111261678,1.34504691,0.074162457,6.245481978,89.16487708,0.216403963,0.062280654,0.027056416,652.4560753,11.42294473,,1.923091975,0.99996274,,0.246595496,,0.097788566,0.120099946,1.055704699,0.123170594,2.676916332,0.034806152,,19.58897201,,0.99846261,0.026157835,,,,,0.02705115,,1.000356951,,,1.000179102,,0.446879129,7897.471294,245.8403849,,2.208049058,,0.081055724,0.125562814,84.88200287,0.381028436,1.627587843,0.011445444,,72.11588314,0.313932398
2019-05-24,,,0.080531261,,,0.700638156,,0.351462761,408.147221,34.08986548,99.3825901,7987.100368,23.1627267,,,0.063989388,,0.081577801,,156.168176,27.78973792,0.014860845,0.002985686,,0.079871004,0.251902799,6.40007973,,7.304623384,248.839252,,0.006316259,3.103895232,21.49660029,0.095940167,2.496852355,0.992292373,,,3.276797176,,,0.28377285,0.009301968,1.217437996,1.217437996,1.317651054,0.073658605,6.562961767,100.2080907,0.229581546,0.059506297,0.025426416,670.4334959,11.4987866,,1.974088653,0.999088468,,0.250656295,,0.09868308,0.125345053,1.042468883,0.122477961,2.507817175,0.031838066,,19.35159071,,0.994857244,0.026586903,,,,,0.027636831,,0.999255369,,,1.00015025,,0.461860297,7987.100368,248.839252,,2.198137403,,0.08475091,0.125410826,85.61431757,0.383394441,1.588194174,0.010808683,,72.53067947,0.31448967
2019-05-25,,,0.080421282,,,0.69953752,,0.348523865,406.040787,35.25334963,93.56897846,8061.591761,22.74602512,,,0.065661046,,0.086503062,,156.2458954,28.16647849,0.015757998,0.003016166,,0.084807945,0.252526365,6.396111258,,7.315120792,251.888461,,0.00622522,3.088438679,21.60535164,0.096529404,2.376558361,1.005611203,,,3.31279484,,,0.283449465,0.009553938,1.334531404,1.334531404,1.12658008,0.074751582,6.858641038,102.7633272,0.230704528,0.059972377,0.025175512,713.7407756,11.46341811,,1.974722716,0.999711922,,0.247062441,,0.104284735,0.127915285,1.01369475,0.125244147,2.425938256,0.032613561,,19.51339559,,0.997118334,0.026633497,,,,,0.02775452,,0.99988653,,,0.999936628,,0.473241152,8061.591761,251.888461,,2.225984574,,0.083773221,0.125302057,87.02425019,0.387120675,1.563751165,0.01102607,,72.39972601,0.322491927
2019-05-26,,,0.086341025,,,0.735505434,,0.356110506,433.6761715,33.80741246,106.8781373,8731.524956,24.5331755,,,0.069573427,,0.087276162,,163.3757593,28.43571348,0.015550598,0.003097048,,0.088015124,0.240869912,6.934731805,,7.719266132,268.2943396,,0.00659204,3.076532661,22.47800263,0.098109024,2.459301185,1.006018616,,,3.35110343,,,0.281942849,0.009636169,1.477609085,1.477609085,1.092210376,0.073981482,7.029166077,112.4161718,0.241599065,0.060139402,0.024281503,758.7112813,12.00386306,,2.092116934,1.000605571,,0.252707945,,0.102167232,0.125978857,0.98959465,0.126838321,2.357151327,0.031143359,,20.15978979,,1.000811445,0.028245207,,,,,0.031351641,,1.000228823,,,1.000720646,,0.474552487,8731.524956,268.2943396,,2.236359352,,0.088226743,0.133348241,92.53524745,0.410467103,1.66398801,0.010984314,,76.29510951,0.330239541
2019-05-27,,,0.091660696,,,0.738120421,,0.379436015,441.6823115,33.74337218,116.6588439,8816.786708,24.70534732,,,0.068761846,,0.088208214,,167.1184135,29.25594794,0.016574371,0.003128774,,0.083499144,0.248358651,8.082338551,,8.215587881,272.6163311,,0.006578471,3.256117915,22.73848635,0.100970519,2.399124577,0.997245074,,,3.336518064,,,0.288178873,0.009786944,1.409732393,1.409732393,1.207039305,0.076921231,6.172623012,118.3048471,0.269358262,0.060745628,0.022421684,768.8124771,12.47757689,,2.214420143,0.999701418,,0.257153928,,0.104549351,0.129718361,1.020541762,0.127200929,2.457122044,0.031950721,,20.31760011,,1.000973628,0.030353269,,,,,0.035479682,,0.999791652,,,0.999532757,,0.489752815,8816.786708,272.6163311,,2.388259248,,0.091692268,0.139293006,98.0726548,0.436962271,1.618518599,0.011265057,,76.72516782,0.336609051
2019-05-28,,,0.09294089,,,0.748267064,,0.369496702,433.2049025,33.12435038,122.0876337,8719.125848,24.48150532,,,0.06659669,,0.088128001,,169.2809069,28.15197527,0.015889375,0.003171586,,0.07936718,0.248585505,8.037824379,,8.233337615,271.2234985,,0.006460549,3.257588713,23.32259971,0.101306016,2.44597223,0.996065424,,,3.331079258,,,0.289412863,0.009705469,1.454310245,1.454310245,1.283322837,0.078717299,6.256898771,114.6328855,0.266599489,0.061533514,0.023537662,762.3824802,12.64733399,,2.266915313,0.999408755,,0.254434749,,0.107760634,0.129264753,1.005006703,0.127466571,2.206254277,0.032396348,,20.4942123,,0.999961567,0.030565422,,,,,0.034577465,,0.99868538,,,0.999498984,,0.491840895,8719.125848,271.2234985,,2.290323416,,0.091516274,0.139083958,95.82024554,0.448330384,1.58481544,0.010619376,,85.53722795,0.33515998
2019-05-29,,,0.091100084,,,0.721521522,,0.361847629,454.4172957,33.63131927,193.318255,8655.488506,26.4445078,,,0.069517842,,0.086680133,,168.5583382,28.41673855,0.016382745,0.003157771,,0.079370784,0.238587957,7.984897643,,8.201616622,269.3278109,,0.00645216,3.508422844,23.34788267,0.104774127,2.434317557,0.997797631,,,3.344885546,,,0.283915258,0.009751914,1.504749615,1.504749615,1.173806609,0.081053674,6.33287472,115.1332838,0.255713148,0.062376313,0.022207995,767.2442421,13.68158403,,2.285850088,0.998856975,,0.250161554,,0.105954197,0.128801834,1.057933517,0.126476273,2.25077568,0.033189272,,20.61542011,,1.002385439,0.029998345,,,,,0.033813334,,0.999474656,,,0.999624408,,0.484306366,8655.488506,269.3278109,,2.433512592,,0.090358036,0.135983096,94.13346699,0.44470625,1.580647202,0.010442309,,85.54278748,0.343688511
2019-05-30,,,0.083938676,,,0.678959546,,0.335891003,422.3333062,31.73172497,182.3289408,8271.621963,26.73509052,,,0.067169146,,0.07941781,,162.8851811,27.53469778,0.014474288,0.003165276,,0.079184575,0.210145743,7.330414915,,8.120807987,254.2942018,,0.006325678,3.206917504,22.74815376,0.093258526,2.420808096,1.002093682,,,3.113391519,,,0.260429388,0.008931864,1.404438693,1.404438693,1.001465318,0.074994162,5.942016093,107.7600773,0.226625335,0.056764713,0.019643043,719.6787271,12.57912157,,2.167548276,0.999686204,,0.236142219,,0.098673184,0.118044625,0.973319085,0.123405572,1.936111935,0.036115618,,19.19477091,,0.998845624,0.027502647,,,,,0.031029102,,1.00019832,,,0.999964934,,0.452007563,8271.621963,254.2942018,,2.372460375,,0.08980432,0.128609856,91.76724487,0.418969094,1.484601768,0.009632446,,83.0843512,0.324545166
2019-05-31,,,0.089254979,,,0.700185217,,0.34790917,443.0015477,32.8548957,195.2730978,8556.222186,29.18884139,,,0.072180013,,0.083751503,,165.7553176,28.11600193,0.015031865,0.003433926,,0.079661669,0.223847965,8.558478837,,8.656347643,266.5739226,,0.006625634,3.309273202,23.74944349,0.097762729,2.396548627,0.995004386,,,3.275212795,,,0.273366337,0.009118308,1.484590111,1.484590111,1.010482268,0.078268562,6.238739042,114.0889755,0.225464012,0.060132251,0.022325834,721.2626214,13.54883754,,2.259911641,0.999043516,,0.244748678,,0.10100048,0.122030166,0.994661294,0.124583874,2.067389139,0.040147441,,19.61514414,,0.998715322,0.028719105,,,,,0.032904275,,0.99828493,,,0.998263021,,0.462147424,8556.222186,266.5739226,,2.349471072,,0.096827373,0.133796578,93.25358597,0.438675382,1.506799839,0.009966119,,90.23579776,0.342437505
2019-06-01,,,0.090895889,,,0.745893651,,0.358674706,432.6619179,32.98954656,189.1288166,8554.80733,28.53076516,,,0.072917617,,0.081985879,,163.4313026,28.26384038,0.015547252,0.003367517,,0.0843504,0.214014244,7.821448223,,8.584545985,265.1401444,,0.006381846,3.348380588,23.53395918,0.094112556,2.435178285,1.000147658,,,3.177768587,,,0.265085821,0.008757964,1.408601418,1.408601418,0.960116589,0.075759904,5.939533591,112.7106407,0.225918284,0.059277025,0.021041501,718.2411939,13.68723968,,2.238544929,0.999623302,,0.252277003,,0.099203691,0.122003972,0.963212428,0.125449919,2.196053115,0.044120588,,19.44789695,,0.999370549,0.02843899,,,,,0.037412102,,0.999840105,,,0.999518591,,0.501835433,8554.80733,265.1401444,,2.250129015,,0.09348418,0.133190123,92.73785193,0.429236845,1.480626921,0.010123021,,86.43658157,0.33492588
2019-06-02,,,0.096125159,,,0.78509029,,0.358656091,443.0159861,33.23804916,190.310317,8744.353745,28.87722655,,,0.078255926,,0.088384876,,165.3695685,29.08335926,0.016292347,0.003366505,,0.086679796,0.216607887,7.7481647,,9.573346225,269.9670415,,0.006566693,3.408172945,24.22467001,0.097904787,2.386878398,1.001015722,,,3.291318215,,,0.275531622,0.009454801,1.440285966,1.440285966,1.018646014,0.079862233,5.852978567,114.7743049,0.229739089,0.060917559,0.020212104,735.1547781,14.11244206,,2.355808683,0.999489121,,0.26228609,,0.102006357,0.126590176,0.984263042,0.128490904,2.291060519,0.043327059,,19.75564888,,0.997607331,0.029297821,,,,,0.038659071,,0.99894492,,,0.999309497,,0.511084146,8744.353745,269.9670415,,2.290850868,,0.095412558,0.136798975,95.06572767,0.44552574,1.518157426,0.010202149,,88.7773259,0.341529694
2019-06-03,,,0.088444464,,,0.788929671,,0.342041913,404.9896624,30.85603624,219.3970795,8173.401271,27.43202935,,,0.077755255,,0.081457863,,156.133702,26.84574167,0.015091102,0.003118059,,0.086114335,0.197387268,6.715535384,,9.444633363,251.0577586,,0.006104113,3.114740632,24.11888606,0.090287,2.322234821,1.001051979,,,2.963974678,,,0.2547492,0.008486849,1.420755832,1.420755832,0.90884473,0.076694613,5.316471364,106.4504724,0.2261342,0.055308719,0.01951433,670.7164904,12.57340155,,2.10541548,0.999679575,,0.238351926,,0.093282145,0.115895076,0.927751272,0.122122523,2.260028489,0.040439299,,18.57608754,,0.996777254,0.027141894,,,,,0.034221271,,0.999515787,,,1.000550781,,0.464695271,8173.401271,251.0577586,,2.09881852,,0.087381002,0.128607366,89.4589876,0.422813652,1.383834535,0.009184565,,83.4240572,0.317647354
2019-06-04,,,0.081517408,,,0.699697317,,0.328127504,381.5105452,29.07364194,225.9261371,7649.939332,25.15742802,,,0.063731087,,0.076023934,,143.1103386,25.28929928,0.01389836,0.002933173,,0.077788777,0.181557985,6.231886176,,8.23863772,239.4570409,,0.005840879,2.832787513,22.96971257,0.083451029,2.13819089,0.992978913,,,2.922261584,,,0.24577763,0.007866709,1.462163006,1.462163006,0.874206135,0.076453207,5.18681749,101.2519092,0.208058578,0.051282863,0.02090472,657.5338613,11.3583965,,1.949718594,1.000220378,,0.224758267,,0.087252981,0.107272854,0.927475431,0.119510395,2.40437629,0.039727194,,16.97262273,,1.000430243,0.02525632,,,,,0.034580068,,1.001593617,,,1.0002342,,0.435429548,7649.939332,239.4570409,,1.940788929,,0.081484784,0.119855443,82.99920982,0.395295086,1.210313764,0.008517032,,77.3203747,0.301760256
2019-06-05,,,0.082700397,,,0.702087229,,0.328111701,397.8406161,30.979588,215.5836739,7798.544466,25.40063804,,,0.064956106,,0.079678686,,147.5708311,26.14425978,0.014194914,0.002978009,,0.079233212,0.183010984,6.433952766,,8.152995303,246.3376002,,0.006023596,2.904664514,22.38810256,0.086754799,2.282203074,1.010477872,,,3.077222001,,,0.246117601,0.008150668,1.485311071,1.485311071,1.08008909,0.076277509,5.532542157,103.9599345,0.207165627,0.052874581,0.022763108,696.6941178,11.5984591,,1.977600433,0.999335796,,0.230223916,,0.088878245,0.109213537,0.915846052,0.123379303,3.336248553,0.043022014,,17.76882432,,1.000983051,0.02633547,,,,,0.034095376,,1.000139109,,,0.999730752,,0.478661122,7798.544466,246.3376002,,1.972677276,,0.083560062,0.121794053,85.05310557,0.402035018,1.19141026,0.008655888,,80.42788478,0.315304422
2019-06-06,,,0.083296431,,,0.679101696,,0.32629653,395.0741877,31.21407655,195.5016221,7776.713326,25.43076657,,,0.064395572,,0.077788933,,143.8339437,25.5335835,0.014306739,0.00308438,,0.076771186,0.193739928,6.351332918,,7.973573201,247.4887542,,0.006116232,2.878844962,22.7434438,0.086784542,2.321756796,1.006622613,,,3.062282525,,,0.256044789,0.008456117,1.649217949,1.649217949,1.121395623,0.07366728,5.320586893,111.5901199,0.193624621,0.056216597,0.02326994,726.7664882,11.65533802,,1.999374131,0.998664364,,0.245882884,,0.09188844,0.111366313,0.92436919,0.126082991,3.518405838,0.041218555,,17.42617728,,1.00249239,0.026350553,,,,,0.032719382,,0.999020934,,,0.998457345,,0.493052097,7776.713326,247.4887542,,2.063019834,,0.083591645,0.124940944,86.4761936,0.41991059,1.328237153,0.009008643,,79.62820598,0.32045638
2019-06-07,,,0.085582578,,,0.680099687,,0.340360884,401.1466585,31.5808645,203.0265504,8023.950093,26.42310332,,,0.064717975,,0.082490231,,149.7305791,26.82881786,0.01460801,0.003099918,,0.084919734,0.200875712,6.659430498,,8.299728869,250.2259096,,0.006428116,2.984685739,23.10708257,0.090906125,2.41969766,1.000343694,,,3.079322276,,,0.261158594,0.008616005,1.691467225,1.691467225,1.180974051,0.079692661,5.37596561,118.0503068,0.191416507,0.05831761,0.024492207,759.0048529,12.26094333,,2.027880808,0.999493127,,0.253323182,,0.096757067,0.120893362,0.983524929,0.123237666,3.534938523,0.042040421,,18.42312101,,0.997379087,0.029960604,,,,,0.033723568,,0.999480362,,,0.999782867,,0.506293763,8023.950093,250.2259096,,2.113744016,,0.086715368,0.127632287,88.29349034,0.42151076,1.32213637,0.009352037,,83.6598463,0.333853786
2019-06-08,,,0.084033556,,,0.671106699,,0.33738173,394.6567934,31.87641893,195.7458824,7939.805155,25.94722235,,,0.064188436,,0.086311651,,145.7761628,26.70259227,0.013861361,0.003029405,,0.08324676,0.202182314,6.390047895,,8.472263251,244.6264702,,0.006418084,3.258783511,22.72219857,0.097304615,3.205748812,1.001208768,,,3.049755535,,,0.264014279,0.009194417,1.722279638,1.722279638,1.15021488,0.084855065,4.576021238,118.6453423,0.187235672,0.059126619,0.025900148,775.7575536,12.04857373,,2.004846106,1.0000704,,0.269866746,,0.098131811,0.122867008,1.120231381,0.117975773,3.626451767,0.043890153,,19.22742413,,0.997379427,0.028278977,,,,,0.032201382,,0.99995021,,,1.00051586,,0.510875686,7939.805155,244.6264702,,2.098194191,,0.085466241,0.124504357,87.66692305,0.40989769,1.264718594,0.009032312,,80.79691198,0.337421658
2019-06-09,,,0.078812337,,,0.625905968,,0.317541291,379.5696293,30.22119844,183.2508844,7634.065751,24.38751517,,,0.061843902,,0.081626527,,142.0266296,26.6990979,0.012763182,0.002944117,,0.079653129,0.187310306,6.132467853,,8.106780058,231.039578,,0.006324652,2.984583292,22.54141792,0.087390056,2.964988003,0.998932455,,,2.981943978,,,0.255363771,0.008917183,1.763392848,1.763392848,1.057584569,0.075714552,4.773811541,114.7212076,0.187718338,0.056862903,0.025339111,729.8168776,11.46573145,,1.884898056,0.999568887,,0.25342576,,0.090070946,0.117481951,0.997328121,0.114379796,3.613701203,0.045777897,,17.71116509,,0.999937055,0.028235117,,,,,0.029648419,,0.999419943,,,0.999849503,,0.554914899,7634.065751,231.039578,,2.066276015,,0.080796227,0.118583333,83.41233317,0.384387823,1.219767295,0.008487121,,77.16645484,0.3136608
2019-06-10,,,0.085202364,,,0.654364663,,0.333083903,393.562927,32.06797641,191.8618003,7993.302539,25.83003024,,,0.066467452,,0.086528872,,151.3407978,27.558313,0.012997057,0.003073955,,0.081327999,0.210630245,6.423551799,,8.303607439,246.7463252,,0.006509752,3.166099951,23.28688759,0.095153797,3.101368284,0.99474862,,,3.290782153,,,0.270410935,0.009374583,1.913472984,1.913472984,1.193832712,0.082856424,4.981089685,129.1225361,0.189931585,0.060182231,0.027183482,719.365932,12.30525946,,2.026011762,0.998776061,,0.272150638,,0.099516988,0.122407694,1.143132353,0.120851375,3.632369409,0.049470371,,18.95783237,,1.002140163,0.029842902,,,,,0.031563284,,0.99935882,,,0.999692272,,0.547902693,7993.302539,246.7463252,,2.190405304,,0.08441003,0.123335042,86.81842599,0.400065644,1.304383349,0.009185613,,80.05957551,0.329275098
2019-06-11,,,0.087948372,,,0.656301638,,0.325425115,389.0587909,32.04671622,186.1627017,7922.483627,25.3885763,,,0.06764788,,0.089637416,,147.9462925,28.16725464,0.012472725,0.003035214,,0.078325216,0.206368958,6.342307255,,8.258735914,245.8009109,,0.006150829,3.144913916,23.4506203,0.102962592,3.246371817,0.996441541,,,3.359276533,,,0.280115039,0.010011806,1.917400224,1.917400224,1.129734304,0.085278965,4.978057136,136.3609914,0.185122079,0.059517095,0.023786799,710.7178244,12.34164605,,1.984165614,0.999178113,,0.265009924,,0.10384623,0.122097353,1.1716882,0.148216763,3.629944061,0.045956474,,18.6239966,,0.998050424,0.029896258,,,,,0.031252972,,1.000033896,,,0.99994437,,0.557663347,7922.483627,245.8009109,,2.209297663,,0.083428068,0.123002505,86.88156016,0.393711301,1.290100051,0.009024531,,80.0131467,0.325847532
2019-06-12,,,0.095976553,,,0.64584249,,0.333405282,394.6955113,34.94819809,189.802428,8146.756125,26.04951618,,,0.067278007,,0.089476809,,156.4585331,28.19152621,0.012591462,0.003046696,,0.081882332,0.205084922,6.416913491,,8.588010223,259.6566401,,0.006315689,3.191261974,23.67326114,0.101293232,3.994411428,0.996897044,,,3.384691045,,,0.275336776,0.009574923,1.967234497,1.967234497,1.142666566,0.086860131,5.7695096,134.8055359,0.196118078,0.058399667,0.023675442,733.0517764,12.88836221,,2.051817579,0.999117241,,0.26517859,,0.103682413,0.123220025,1.170067019,0.152949053,4.375445881,0.046976576,,18.52470741,,0.993470594,0.030206097,,,,,0.033313469,,0.997770662,,,0.999341681,,0.543983475,8146.756125,259.6566401,,2.141048889,,0.08575235,0.126715211,90.08247724,0.401030008,1.272628158,0.00923561,,90.21133855,0.332019747
